@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute class real
@data
0.31896374109897185,0.4784963149605666,0.4352743417807092,0.3641464900055195,0.6667732219554039,0.21481719639904462,0.5526182701716195,0.289340963507616,0.5755177065545654,0.5711706619898361,0.15295352852326416,4.0
0.32410985014191784,0.477441005699675,0.4409840858014653,0.37280477659213046,0.6731997225875458,0.1999696458954061,0.5612853692770576,0.2803834332388052,0.5819764238045037,0.5750563520530669,0.14474744009839724,4.0
0.3889489425075192,0.6872163856361353,0.008443112678372396,0.36988004126730206,0.5843790684118138,0.5260266477086644,0.3144287960244951,0.14319737132571447,0.6913897225661759,0.5280939210431599,0.20971388610404107,5.0
0.32076064571908647,0.4810692594442641,0.43498200288684646,0.3652165151243592,0.6681779819903126,0.2142680267435637,0.548605384962125,0.28555205556215935,0.575555257236251,0.579906304269581,0.15150372306251977,4.0
0.1298842172504725,0.5452320625064699,0.6760610988288173,0.12630665671543306,0.6016454496282917,0.4110405067537882,0.7394281546958086,0.43310720168452516,0.6928166484702322,0.7701523629673689,0.5274487024714918,6.0
0.324918927614849,0.48531059761660916,0.44820120224370097,0.3550601933713727,0.6788740682403667,0.20804743228238898,0.5413675326436301,0.25912521863166293,0.5593145874071911,0.5830950523804387,0.14003794131414915,4.0
0.3214286050281343,0.4809989054935379,0.4327163764594105,0.3663578752511215,0.6665077554921139,0.21208133302446697,0.5490726387193948,0.28593413031296167,0.5692936810651626,0.5765552546081707,0.14976964202123727,4.0
0.389993216920256,0.6855379413830983,0.014892839524218451,0.3577620067964429,0.5832618970454688,0.5267555456150299,0.3135309358634666,0.14401458676493067,0.6920280841548326,0.5209144642187138,0.22199459118328763,5.0
0.3208076851070475,0.47880788245663936,0.43654418885092533,0.36544835390010777,0.6722816510686684,0.20735847398733115,0.5527373740705315,0.2863798841888978,0.5707112192987973,0.5760110670563178,0.15289667340715654,4.0
0.31847453146417615,0.4812702707320529,0.423937074053096,0.372091426512904,0.6744717493908099,0.20363410523288783,0.5457927005801275,0.29781028715040164,0.5840135482859522,0.5708937946388934,0.14479481936182026,4.0
0.12805908899758123,0.5423173988335314,0.6776780983354953,0.12744801684219537,0.6061251961963081,0.4097524542891148,0.7362123494251862,0.43237489174548727,0.690901563704262,0.7692644780143457,0.5332100209037312,6.0
0.3223411691545799,0.48086824815647516,0.43458003690778524,0.36464583506097803,0.6725471175319583,0.2091357866905239,0.5519128086165257,0.2854565368744587,0.5746071025236874,0.5771471779101862,0.15549305704273797,4.0
0.3786849480544039,0.6783417372802568,0.01338638066178216,0.3638968174777903,0.592276695694687,0.5393964325939178,0.32195982717108085,0.14409949226510893,0.6872122092286432,0.525878982235618,0.2147929431429887,5.0
0.32327254903620994,0.48396382198842375,0.43872759496446245,0.36591203145160495,0.6697486585647777,0.20713880612513874,0.5523892242121734,0.2850532357486118,0.5714340699212468,0.5811474337738072,0.1490684289225766,4.0
0.3236394562623066,0.479300360111722,0.4361056805101313,0.37151182957353257,0.6645941847358997,0.20862655664635066,0.5495215687999091,0.28735629744094826,0.5668528867555929,0.5811092451736771,0.1565259249853598,4.0
0.3204407778809508,0.7317102341882008,0.5017266265918765,0.36321913490252516,0.09432797717873306,0.6712370895206448,0.48543450934690746,0.3551002733957106,0.8167996117259513,0.8436176824675183,0.7814773612403512,2.0
0.3872084851529579,0.6842213174480812,0.01671721693373042,0.36095424840098117,0.5801205438965389,0.5329861249790315,0.312294087682458,0.13922803919237892,0.6941684730109169,0.5192246186629599,0.21273668311042965,5.0
0.1999352738021655,0.47418462283749535,0.3659169392117812,0.7746972943523183,0.8942669198921764,0.40693671169192175,0.1453287450846737,0.9429328906926591,0.520130451068176,0.14114793022560873,0.025787585495880852,0.0
0.33000858939224176,0.4820743158832084,0.4248140907346841,0.35873394627938887,0.6678240267059262,0.21377876650504435,0.5503003250620256,0.2840980488716059,0.5631353692687098,0.5893866242518615,0.15741665513771255,4.0
0.3247684015733735,0.4761042806358791,0.434004494710493,0.3682571698370619,0.6687199760195295,0.2089061339255046,0.5511798615462984,0.2842041807468288,0.562694148758903,0.5770994421600237,0.1548107956494465,4.0
0.13003474329194809,0.5461366133015199,0.6735579470501177,0.12208897437200673,0.6014795330887356,0.4072362587767295,0.7400328360287461,0.4297958871775714,0.6940745963067027,0.7673455008578115,0.5274581783241765,6.0
0.3397551505777848,0.4625762209676884,0.44744294823774444,0.3868399394009107,0.6671714216503387,0.19539656040067416,0.5518211902327473,0.2943716143931804,0.5782401309767777,0.5955636303228943,0.14543917734437334,4.0
0.38377460983179656,0.6773969842276493,0.01623120352268366,0.3605529889814163,0.590573285888577,0.5292917109330693,0.3181393405675209,0.1430806262629693,0.6910423787605834,0.5177066218077911,0.2083209357594043,5.0
0.30007272289378784,0.47453639259112596,0.45532696278160445,0.3772632145872958,0.6956426998381761,0.2074183834042927,0.5496131871836875,0.29242940107660176,0.5799768500047406,0.5880404760972778,0.16156707861356903,4.0
0.13078737349932593,0.5462069672522459,0.6749739635672652,0.12583406228794553,0.6006720725962289,0.4059382214092292,0.7442747671976868,0.42862843655011973,0.6897562679128486,0.7710593422204572,0.5285573772355905,6.0
0.32230353764421094,0.48042602332333967,0.43414152856699123,0.36654512964691843,0.6697597196674148,0.21081325036544746,0.5518120283943694,0.28827964475538725,0.572598141053503,0.5767080090086909,0.15396744476051677,4.0
0.38664401249742464,0.6797387657303895,0.01784637591127515,0.36727631347812556,0.5939247999876116,0.528512888512569,0.31997170824308924,0.1369780434376539,0.6816453206687401,0.5201888808162431,0.22544380156048344,5.0
0.32528583484094575,0.4820441641900401,0.4472054228864811,0.3711105701539677,0.6856655852595321,0.21320962704390956,0.5504560763144489,0.29540109358284233,0.5636986294939952,0.5763547644574881,0.15990880439376337,4.0
0.32390287683488894,0.4828482093411956,0.4367725786117556,0.3697373712514568,0.6685208761720621,0.2100444128477741,0.5544323141704322,0.28536101818675813,0.5664022785753646,0.5820639601769279,0.1642108415125735,4.0
0.1297525069641814,0.545573781695711,0.6761524547331493,0.12537038473644835,0.6031055151763859,0.40917332992515315,0.7421767062091611,0.4287451816128649,0.696862734421865,0.7726441691258535,0.5294386315352588,6.0
0.32335721993454003,0.46447577763729314,0.42645849701266186,0.3665629633988991,0.6533671655592659,0.21951010072769972,0.5488069454064375,0.2728162305354141,0.5627316994405887,0.5906373009061201,0.1634432974451206,4.0
0.32172965711108537,0.48013455695604584,0.4361970364144634,0.36559994079194336,0.6692287867408351,0.2099645336251587,0.5523525768586621,0.28734568425342594,0.5704953028791045,0.5782546473139571,0.1525365910051416,4.0
0.3907646628828183,0.6798392713742839,0.00133196908516197,0.3623720316834438,0.586712961068237,0.5246986556326834,0.32322416086722294,0.14298510757526878,0.6834571410600745,0.5289340702460206,0.21538044600943418,5.0
0.328587999875816,0.477621915858685,0.43407757943395875,0.3689170186603463,0.6672046049582498,0.2049021878919074,0.5563288147146452,0.2859235171254394,0.5580378642298777,0.5743021272004989,0.16430560003941955,4.0
0.13347802649070173,0.5421766909320791,0.6737315232683487,0.12726076244639845,0.6026188266603545,0.40674699853821017,0.7399687031601012,0.42794919254869335,0.6943280634080811,0.7728733007266337,0.5303009341295577,6.0
