@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute class real
@data
0.38621481938148916,0.7885389725368314,0.3592439706450903,0.06994140381498565,0.36097187436829536,0.35949165129823285,0.48685171972113106,5.0
0.3958470823929655,0.7916615458285425,0.35152903157577203,0.07417167865387839,0.3636271752053147,0.3637024244814708,0.48055911353340164,5.0
0.16662819193189335,0.42131342897693386,0.7520904017489508,0.7106818738741836,0.6428706029074688,0.20631367239829293,0.07118725661282418,3.0
0.39143833043188564,0.8007652580492748,0.35676478797787115,0.06857430279997763,0.36316463893047907,0.36381790982193934,0.484023485519269,5.0
0.46727429588972136,0.33288907217696156,0.6238317068392503,0.3114625831330688,0.11598182746369093,0.8446722170697993,0.6856447772228288,0.0
0.7691878028753752,0.2149504803573753,0.13488660773262276,0.35540757236392395,0.07206657781401932,0.6856666702200618,0.7510981973230635,6.0
0.3968428990576858,0.7870368600204105,0.35419892060200797,0.06863448963711635,0.35579832047939314,0.36453747232793565,0.4884678535507664,5.0
0.3962544619376238,0.7926265393239401,0.3608996485801912,0.07087000073084015,0.3600039743857689,0.36727358654826747,0.48655084374220947,5.0
0.1371791772924831,0.41967476077720206,0.7087307104852091,0.7241809216324387,0.6433502701554464,0.21797769178561657,0.022735908258615798,3.0
0.39465210239530113,0.79399209615705,0.35490106674202465,0.0765619559002446,0.3557126656136828,0.365941063389015,0.48344752293104787,5.0
0.3997126616278343,0.7918709312096193,0.3579090261319723,0.06644798782506264,0.3585564071552649,0.3649816467143532,0.49122731610030346,5.0
0.4664866954367154,0.3325613385370152,0.6241264348486399,0.31239118004892324,0.11667563187594435,0.845782653035843,0.68524074376542,0.0
0.39857199890279105,0.7937280885026488,0.34896316419990886,0.06945131099828465,0.3561923328616605,0.36566567526943616,0.4862585642198286,5.0
0.7674858616665806,0.2150415174795826,0.13510331950423282,0.3550292551019092,0.07212653622001652,0.6846717195944866,0.750573813474086,6.0
0.3901709274040598,0.7892854769389314,0.3619572020256483,0.07310551182456396,0.3590789018360977,0.3709513504678044,0.4923964341898269,5.0
0.2011106071675262,0.40715715647369527,0.7634374301104537,0.6950934830552558,0.640652141885572,0.19613319546160377,0.08789017167123711,3.0
0.3880978181656876,0.7902413667221083,0.35803038472407395,0.06918476929095606,0.3634901274201782,0.37071149629913897,0.4833271725394793,5.0
0.3948331599707049,0.7977246181675502,0.3560626418378546,0.07714662803244929,0.35988405757377456,0.3626897068804389,0.4852871646307393,5.0
0.4667401760422805,0.3320879455015371,0.6231208922283692,0.31252874996238317,0.11571629737998898,0.8447788189225395,0.6843982910244398,0.0
0.7683458851497481,0.21536014740730827,0.13510331950423282,0.35530439492882904,0.0727175547934176,0.6858976409009989,0.750599602843708,6.0
0.39576560648403386,0.7944745929047488,0.35700750516207447,0.06981243202111696,0.3597898372214932,0.36650960660362936,0.4868087374384279,5.0
0.18045193781396512,0.4161152092988957,0.7593892542167778,0.7249805467544247,0.6365921012509037,0.21892822497255,0.07306128413867803,3.0
0.3965169954219592,0.7913884344619205,0.35669544021095595,0.0661694087503063,0.3563465116199391,0.3652836852971171,0.4944423908464931,5.0
0.4666587001333489,0.3320333232282127,0.6229908651654033,0.3124255725272882,0.11629018498024801,0.8456582842076462,0.684724956372983,0.0
0.39039724937331444,0.7917252718140877,0.35923530217422595,0.06537838174791172,0.3607834336637327,0.3646796081315893,0.4796736785097183,5.0
0.3966165770884312,0.7857714440217287,0.35701617363293886,0.07280457763887035,0.3616314168342647,0.3711379037100998,0.47816070215857026,5.0
0.16759684996030308,0.42359846074433766,0.7522204288119169,0.711326732843527,0.6415857799218142,0.20716648722021455,0.06603797914499643,3.0
0.7693779133295492,0.21591547385277293,0.13521600962547006,0.35457355476357316,0.07171539286460707,0.6850892435177189,0.7520180181729091,6.0
0.3879891836204454,0.7897224551255265,0.3566694347983627,0.07075822517615396,0.3601924150903316,0.36868606109707514,0.48653365082912836,5.0
0.39839999420615757,0.7958856682989622,0.35241321560394107,0.06984682449948194,0.3600724982783372,0.36519485041983357,0.4854419008484704,5.0
0.46652290695179605,0.3319422861060054,0.6232509192913352,0.31206445150445594,0.11676128674165467,0.844716634508441,0.6849484642430391,0.0
0.3939007134573758,0.7877196384369654,0.35209248218195816,0.07295934379151278,0.35644929745879145,0.35652456639696395,0.4803699914895081,5.0
0.1589332449772365,0.41492262299797983,0.7514142610215274,0.7035282383742674,0.6434444905077278,0.21181255130214163,0.07018147119757236,3.0
0.39178233982515265,0.7927539912950303,0.3554991912316684,0.07552158342970391,0.3597127478423539,0.3629917454632028,0.4846768162163556,5.0
0.7694774949960211,0.21620679264383635,0.13271082154565772,0.3562071974859098,0.07141560083462101,0.6840854094044154,0.750040833168568,6.0
0.39277815648987296,0.7924717762161877,0.3645144009306471,0.07107635560103004,0.3588561991852509,0.37072926327459566,0.48319822569137005,5.0
0.46764546391929895,0.33207884178931635,0.6238663807227078,0.3125545443211569,0.11623879206082183,0.8459780897658667,0.6856275843097476,0.0
0.3967614231487541,0.7944381780558658,0.3628847284081394,0.06929654484564224,0.3608519575563009,0.36856169226887825,0.48630154650253177,5.0
0.16559616375209232,0.4206124431359375,0.7512148861916461,0.7100542111440227,0.6408148861304215,0.2091297380081799,0.06590645335992504,3.0
0.3909585278570659,0.7916069235552181,0.3622866039184956,0.07065504774105902,0.36444089642956257,0.3676200425696731,0.4860006705236102,5.0
0.3887224668008303,0.7927084727339268,0.3561840004299562,0.07206513935402326,0.3656486300360778,0.36097519374886733,0.48790048741908587,5.0
0.7658653963667176,0.21800022395132063,0.13488660773262276,0.35645654295405593,0.07079032031493582,0.6858709904378137,0.750419077256355,6.0
0.4672199786171003,0.33252492368813225,0.6240224131982671,0.3125545443211569,0.11596469649054886,0.8452674107475988,0.6847851315687674,0.0
0.3890302646790166,0.7968870766432428,0.35670410868182034,0.06982962826029947,0.36332738317532864,0.3661365001190387,0.48582014493625736,5.0
0.1667730379922163,0.4245998690886182,0.7512235546625106,0.7135966364156158,0.6394187118193436,0.20652687610377335,0.06648499488510835,3.0
0.3983275711759961,0.7897952848232924,0.35086155931921303,0.0704830853492341,0.35876197883296956,0.36236101783448993,0.4783240348328419,5.0
0.3842050802945082,0.7859808294028056,0.35540383805215997,0.07186738260342462,0.35886476467182193,0.3722216892129585,0.47985420409707125,5.0
0.7676488134844439,0.21742669008141446,0.13383772275803005,0.3541608450231934,0.07310300168911396,0.6866438538701802,0.7524306480868587,6.0
0.46743724770758477,0.33200601209155056,0.6231555661118269,0.3114625831330688,0.11595613100397784,0.8453295951616971,0.6854040764396916,0.0
0.15761152467678957,0.4160241721766884,0.7433699200593618,0.7260897041816953,0.644069771027413,0.19440091535457554,0.07141076448288015,3.0
0.3906507299788796,0.7931454509205218,0.35302000856444926,0.07321728737925015,0.35911316378238184,0.35958936966324473,0.4894392531398558,5.0
0.3991966475379338,0.7984984337063123,0.35544718040648193,0.07040570227291289,0.3579910850415769,0.3693967401153432,0.49034188107662025,5.0
0.39667994723982253,0.7868638894882166,0.36068293680858116,0.07800643999157382,0.36050933809345975,0.3666339754318263,0.4886139933119569,5.0
0.15722225088967162,0.4295978070978002,0.7216554005440334,0.7119887880520529,0.631315761523149,0.18352752637507508,0.09579031523206133,3.0
0.466857863466293,0.3324065754292628,0.6234849680046741,0.31182370415590105,0.11644436373852654,0.8447965858979962,0.6844584662202241,0.0
0.39180044558269306,0.7911062193830779,0.3608996485801912,0.06513333533956121,0.35552422490912017,0.36405776399060474,0.4888890799212565,5.0
0.7683639909072885,0.21450439845855943,0.13416712465087735,0.35533018928760274,0.06903953485981726,0.6845740012294746,0.7497141678200246,6.0
0.10569326492978133,0.1964062185637437,0.3610556810557505,0.580282792153356,0.7533568141871867,0.3636757740182857,0.11057622048191737,-1.0
0.4033428660146783,0.7934913919849097,0.35275995443851715,0.07456719215507568,0.35373403821577487,0.3703650402777333,0.4865078614595064,5.0
0.3907865231604324,0.7958219423134171,0.35443296931534685,0.07529803232033153,0.35721162576361315,0.36157927091439507,0.4837312059968881,5.0
0.1789944243319654,0.4021592184645132,0.769817424666654,0.7167091557076466,0.6770982872453052,0.22797161548001035,0.06981182356632595,3.0
0.39278720936864314,0.7911426342319607,0.356331364434651,0.0674135566551595,0.36120314250571317,0.36893479875346896,0.4867227728730218,5.0
0.46644143104286445,0.3317420044371493,0.6240657555525891,0.3121676289395509,0.11582764870541237,0.8451963428457719,0.6850602181780671,0.0
0.7699210860557602,0.2151143471773485,0.13392440746667408,0.35631037492100476,0.07156977959289956,0.6851336609563607,0.7502299552124615,6.0
0.3968972163303069,0.7969052840676842,0.3615497838950214,0.07132570106917616,0.35643216648564935,0.36651849009135773,0.4814961272963285,5.0
0.39507758769749984,0.7913429159008168,0.35614065807563416,0.060535060982163186,0.36659083355889116,0.3633559684600651,0.4891039913347718,5.0
0.15462407468262868,0.42450883196641087,0.7434392678262771,0.7036658082877273,0.6376627870722824,0.20136556973360195,0.07355987861803365,3.0
0.39329417057977345,0.7866362966826983,0.3538695187091607,0.07305392310701649,0.3636443061784568,0.3708802825659776,0.49431344399838395,5.0
0.4677540984645412,0.3324976125514701,0.6229735282236744,0.312451366886062,0.11636727435938726,0.8459336723272249,0.6844326768506022,0.0
0.3938735548210653,0.7942014815381268,0.35458900179090613,0.07092158944838763,0.3549674682820032,0.3719463010933796,0.48582874139279797,5.0
0.7698758216619093,0.21473199126407777,0.13577946023165624,0.3539888826313685,0.07255481054856802,0.6850092921281639,0.7514764414108505,6.0
0.3926514161870904,0.7920530054540339,0.35396487188866915,0.06712122058905716,0.3584536213164125,0.36236990132221825,0.48612102091517884,5.0
0.39400934800261805,0.7940285110059329,0.35675611950700675,0.06749093973148071,0.364852039784972,0.37098688441871785,0.4826738418423927,5.0
0.13813878244212266,0.4282686651135733,0.730367213762758,0.7214467196024228,0.6401981710973074,0.21002697026874326,0.07950862654413851,3.0
0.4675549351315971,0.3329619018747274,0.6241004294360467,0.3122536101354633,0.1155792495948525,0.8450009061157482,0.6857049524186131,0.0
0.4015866075332625,0.7962225056511293,0.3541209043642284,0.06933093732400723,0.36958018837218065,0.3728613003293997,0.4887773259862286,5.0
0.3930135313378978,0.7962498167877915,0.3583944605003788,0.06780907015635679,0.35852214520898074,0.3751710071387707,0.48455646582478706,5.0
0.7696947640865056,0.2171262675781303,0.13374236957852162,0.3555193479186102,0.07244345922314463,0.6868481740879323,0.7508231107137638,6.0
0.1471192381821457,0.45124643475870146,0.7798815193402255,0.7301910072267194,0.6461340532910312,0.21771118715376606,0.050572094182777846,3.0
0.38985407664710336,0.793855540473739,0.3583424496751924,0.07263261524704545,0.36099757082800843,0.36905916758166585,0.4860178634366914,5.0
0.39642646663425735,0.7929087544027829,0.35647005996848147,0.06971785270561327,0.3585135797224097,0.36609208268039695,0.4878489086798422,5.0
0.39802882617658,0.7906783449087034,0.3632314672427155,0.07369878207635988,0.3633616451216128,0.36109067908933584,0.48200331823222475,5.0
0.4670932383143177,0.33263416823478104,0.6240224131982671,0.3117721154383536,0.11543363632314499,0.8454361970144374,0.6856877595055318,0.0
0.3920991905821091,0.7938828516104012,0.3592613075868191,0.07307971746579021,0.35915599121523695,0.3602378642674143,0.4754958006309799,5.0
0.3945072563349782,0.792326116820656,0.3635608691355628,0.0731742967812939,0.3521751196598474,0.369139118971221,0.4823471764938493,5.0
0.16710799450671313,0.4122825464539675,0.7674596005915366,0.7012411385629962,0.6344849915544303,0.20735304046250988,0.06822147910631238,3.0
0.3945525207288291,0.793109036071639,0.3643843738676811,0.06762850964494063,0.36651374417975185,0.36381790982193934,0.48248471979849916,5.0
0.7699301389345304,0.21512345088956925,0.13603951435758832,0.355338787407194,0.07204088135430622,0.6838988561621201,0.7513818803889037,6.0
0.3900622928588176,0.795794631176755,0.3581084009618536,0.06841093852774398,0.35833370450441804,0.3609130093347689,0.4833701548221824,5.0
0.4677993628583921,0.3328162424791957,0.6238317068392503,0.31210744210241215,0.11605035135625916,0.8459958567413235,0.6847593421991456,0.0
0.39027050907053185,0.795248408443511,0.3496653103399255,0.06855710656079514,0.35979840270806424,0.3717863983142693,0.47937280253079684,5.0
0.17014976177349514,0.4209947990492083,0.7337825912833326,0.7031155286338876,0.6281294005187259,0.20666012841969858,0.07325900263911216,3.0
0.39032482634315296,0.7987988562095966,0.36207856061774996,0.06818738741837159,0.3583422699909891,0.3722838736270569,0.47886561159490065,5.0
0.770201725297636,0.21611575552162904,0.13362967945728438,0.35534738552678524,0.07354840699080753,0.68648395109107,0.7483989099693107,6.0
0.39816461935813274,0.7970964620243196,0.3552564740474651,0.07541840599460896,0.3596442239497857,0.36586111199945986,0.4861725996544225,5.0
0.46763641104052883,0.3325067162636908,0.6239790708439451,0.3124771612448357,0.1166585009028023,0.8458093034990282,0.6852665331350418,0.0
0.1720327605576935,0.4250459509874341,0.7578375979320497,0.7099854261872928,0.6516073992099195,0.19905586292423094,0.06964849089205429,3.0
0.39338469936747533,0.7948205339691365,0.3602321763236322,0.06718140742619588,0.361151749586287,0.3634714538005337,0.4836538378880225,5.0
0.39459778512268007,0.8004011095604454,0.3583251127334636,0.06830776109264902,0.36128879737142344,0.36499941368980987,0.48612102091517884,5.0
0.39929622920440583,0.7917889977996327,0.35634003290551547,0.0690815918558611,0.36380705042330636,0.35901194296090194,0.47615772778460724,5.0
0.770156460903785,0.21382162004200453,0.13577079176079182,0.35386850895709104,0.07290599549798027,0.6863595822628731,0.7511497760623072,6.0
0.4676907283131499,0.3326978942203262,0.623008202107132,0.31179790979712735,0.11610174427568534,0.845756002572658,0.6846389918075769,0.0
0.16944363722942074,0.4215501254946729,0.7522984450496966,0.7108624343855997,0.6415857799218142,0.20675784678471043,0.07060269756806244,3.0
0.39428998724449377,0.7923898428062011,0.3541295728350928,0.07093878568757012,0.3648177778386879,0.36719363515871234,0.4803098162937238,5.0
0.3927057334597115,0.801775770105776,0.35737158093837934,0.07062065526269402,0.3654516238449441,0.3694589245294416,0.4808427965992418,5.0
0.3876180155908678,0.7979795221097307,0.3538521817674319,0.0796486808335017,0.36765295389369884,0.36434203559791195,0.4874706645920551,5.0
0.3870476842283461,0.800619598653743,0.353444763636805,0.07472195830771809,0.3586763239672593,0.36472402557023104,0.48447050125938096,5.0
0.15991095588441642,0.4198841461582789,0.7564246371811522,0.7104067340472637,0.6280437456530156,0.20844570945309696,0.05639533384338975,3.0
0.3945163092137484,0.7945474226025147,0.36353486372296956,0.06853991032161265,0.36187981594482455,0.373198872863077,0.48603505634977273,5.0
