@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute class real
@data
0.537409398915883,0.7178904502417243,0.581127346292783,0.025218185634719205,0.4596529996042842,0.7390613018875085,0.538788337577134,0.4937113255985265,0.2239518487036325,0.0018914739130897439,0.0
0.5359115837178282,0.7190186752328851,0.5797449829315374,0.02613996238221626,0.45999070024392386,0.7409760759132901,0.5387608102218246,0.49372012648636,0.22692338893140943,0.0036534798508812694,0.0
0.7937449898500009,0.6916569982818999,0.25829169687999765,0.2329008753975214,0.5559063408923437,0.5431278583737834,0.43851535797031627,0.3225252563478604,0.37445110273240617,0.6695817652337696,2.0
0.7915108185769248,0.6925631317393675,0.2584075836288446,0.23246114391581713,0.5567462629960628,0.5446102640711626,0.4385061821852132,0.3215307560226676,0.3720615258726805,0.6672052297967885,2.0
0.04536204452611303,0.6430633707098578,0.7251166317350896,0.6845217007486221,0.5410908077019991,0.26915634350516593,0.652430436079187,0.10807402250739054,0.4541095431411208,0.041568974507223605,1.0
0.04758450104345002,0.6347482636883895,0.7175343273105336,0.6728646680732543,0.5433594632811168,0.2514468897275462,0.6472002385704126,0.11757018047980683,0.4464646607153564,0.04857620697850122,1.0
0.0471744845925859,0.6310881952131279,0.6969313188905334,0.6810702234582641,0.5392551016608811,0.2573765125170631,0.6518982405432066,0.11277369661051409,0.4596117422572419,0.05156017777903896,1.0
0.04378724664748794,0.6426902569332533,0.7075184011601919,0.668085699517374,0.5414804622861988,0.26214138797292497,0.6410432867662239,0.12308833715145184,0.43154523618895113,0.05772764194478634,1.0
0.5356605532377073,0.7184678882293263,0.5792731583112322,0.02467557357993696,0.46328977572348035,0.7389907111400142,0.5382469662560504,0.493376891860851,0.22505405205221446,0.004381515520195233,0.0
0.5369324410036532,0.7171975246566019,0.5804154705498661,0.02642288395818071,0.45967897657656415,0.7396524993977728,0.5387699860069277,0.4937465291498607,0.2247277998610342,0.0032588685563079284,0.0
0.7923726898920066,0.6918968571382883,0.2586393571265384,0.23296724996079754,0.5550317828255846,0.5425984277675766,0.43661597045397194,0.3212315258363264,0.3719821672315826,0.6678170989951158,2.0
0.04184678103615341,0.6446446624297523,0.7245040874911844,0.6846793403364029,0.5359387081998045,0.2386523167442136,0.635602046200078,0.11508833011074157,0.4371003410658042,0.05425683608644914,1.0
0.5367567196675687,0.7177838463055516,0.5801423089275841,0.025653768706218716,0.4596270226320042,0.7398201524230716,0.5389718532791962,0.4930688607866762,0.22543321000412664,0.003101910805432692,0.0
0.05339585665824878,0.6459772116319107,0.7155063092057122,0.6828291493850812,0.5446409939135954,0.2652915000798558,0.6332713967838873,0.1402500684269029,0.45042377514346277,0.047904924394249496,1.0
0.538923949479279,0.7189742569261465,0.5832464182716982,0.023979470347578698,0.45954043272440426,0.7406584175495659,0.5386507008005873,0.4948994454560577,0.22502759917184847,0.0034415425488519905,0.0
0.04936012330617183,0.6285119334222883,0.7271446498399108,0.678182929955753,0.5380428429544823,0.2244635764978695,0.6374188516504944,0.11554597627808694,0.44087428533134876,0.055922184426244054,1.0
0.5370914269743965,0.7175439874491631,0.5809949042941007,0.02568280757765201,0.4591767551124846,0.7395024940593475,0.5394765214598675,0.4929896527961741,0.2256624683006317,0.0032836980310226582,0.0
0.043994765177721204,0.6412599874562701,0.7167065648187697,0.6730637917630826,0.5433421452995968,0.25456170646072995,0.6360975385956461,0.12127535425773753,0.44767267558540225,0.057568910660002914,1.0
0.04779536664675159,0.6355033749029458,0.711582714994752,0.6759344916247746,0.532518406849608,0.24619670288266143,0.6361617690913679,0.12011363706370698,0.44383700793233705,0.04098016124970294,1.0
0.5365893660141547,0.7163180421831775,0.580440303424619,0.024242479554560305,0.4595490917151643,0.7396436755543361,0.5375312550180076,0.493376891860851,0.22374022566070476,0.003012347343068853,0.0
0.5365475276008013,0.7176328240626403,0.5794800989341731,0.02563551570131778,0.4577999755816461,0.7394230794684166,0.5371917509691922,0.4936321176080243,0.22538912187018337,0.0041119383661496235,0.0
0.5356689209203781,0.7177927299668994,0.5795463199335141,0.02548700261598747,0.4594018888722444,0.7390877734178188,0.5388342165026495,0.4923735906478246,0.22660595436701783,0.002560982963433281,0.0
0.05986825920403255,0.6486956120043138,0.7380297266066043,0.6780667744700198,0.5264138183638144,0.24654083277669592,0.6397862042070975,0.13287492442237575,0.44139452531187945,0.046253764325720134,1.0
0.0513658568423378,0.6353434689986869,0.7115909926196696,0.6723502652078643,0.5503559278151895,0.2563176513046494,0.6448879407244282,0.1234755762161287,0.4478931162551186,0.043481730827211684,1.0
0.5362295556593147,0.7175972894172495,0.5804651362993719,0.025774072602156674,0.45971361253960413,0.7401378107867959,0.5386874039409997,0.49319207321634617,0.22509814018615776,0.002330423555367958,0.0
