@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute class real
@data
0.03777306541351922,0.6826809068778708,0.48605174756184605,0.9223474920391508,0.5811972349607408,0.5064466828047429,0.3493501079995453,5.0
0.2242771709400365,0.21762801886300215,0.030597144486974932,0.6176640873776533,0.21242453243015363,0.5731957493948221,0.6403292526677271,2.0
0.7013346316503651,0.7346423244457957,0.24232361562365948,0.3822518053719105,0.7257107381857899,0.45351926311902513,0.7014316980969753,1.0
0.6358017092244992,0.5897243058166919,0.771483634032101,0.6549157753906096,0.46363325874036315,0.38383833203408146,0.048798997944475224,4.0
0.06635023274369128,0.7117382785441445,0.46810259858482817,0.9033353414754368,0.6109128685325582,0.5000359003815696,0.3502001755440689,5.0
0.1391121399738794,0.17253061819333318,0.5142063747955001,0.6132337868604913,0.4688630679412697,0.3391167138500253,0.15142775501258202,0.0
0.3178559627091754,0.6432780313675676,0.6485677883506901,0.6593754156462956,0.3811659272594021,0.2175682791066617,0.34535581471804905,3.0
0.22772042618614127,0.21597273824795743,0.02931204420965415,0.6160210620202953,0.21614232196413136,0.5781277780057166,0.6395918446772969,2.0
0.22741497612398678,0.21653049584650508,0.029552713453870047,0.6160895214101851,0.21588438919741998,0.5780764917463312,0.6400424828936709,2.0
0.22496211956426157,0.22195513829689612,0.029532504586035124,0.6157961240249428,0.21353631159701303,0.5798715108248198,0.6371030927095955,2.0
0.6245278251122528,0.6013922349346972,0.7723471038395932,0.6626321266224875,0.4697080201080828,0.37665825572012746,0.05492972604268979,4.0
0.22576739700085066,0.2160177186994532,0.028488992137831834,0.6163242393183792,0.21527958133064845,0.5778627989988921,0.6393050749032408,2.0
0.22334230862859403,0.22313362612608556,0.02913383873874619,0.6228865608349698,0.2164625143641869,0.5725119326030169,0.6376868740353526,2.0
0.22863677637260468,0.21580181253227343,0.03904445124197272,0.6150332908233123,0.2106545799965135,0.5735291100808271,0.6340305594161368,2.0
0.22790554743593186,0.2206327130229202,0.03479048456272144,0.6193266725606941,0.20851106976280864,0.5768541692309795,0.6431252579647745,2.0
0.22375883144062284,0.21680937464577893,0.029899938546670085,0.6206567407071268,0.21347405196366886,0.5758198963333744,0.6265335781800976,2.0
0.047062449728010596,0.691865915073309,0.4903690965993069,0.9076776227770258,0.5722318477591869,0.5260465815998577,0.3378690752596547,5.0
0.05218105228472018,0.6905075054381364,0.47796820042787685,0.8960395264957399,0.5874054098284835,0.4972322515351687,0.35496260214892983,5.0
0.307387356033518,0.6483968067477873,0.64798907986269,0.6697910228224047,0.384092130026576,0.2153031359838072,0.34045000322616,3.0
0.31740241564718846,0.6464446551528704,0.6380408053784984,0.659923090765415,0.38539068809346777,0.21906412833873548,0.33888301124649606,3.0
0.6166416598711741,0.6014012310249964,0.7849225311423248,0.6428473629443014,0.4672354232409875,0.38510339309892094,0.059436108206429174,4.0
0.22799810806082713,0.217448097057019,0.034502048903622996,0.615287568557189,0.2129315037302415,0.580769020364064,0.645009745051429,2.0
0.2373189629877829,0.2021007670066589,0.02093363132227541,0.6175076087721905,0.21731636076433486,0.5847180623367386,0.6387110517998388,2.0
0.1400377462228323,0.17140610690593866,0.5154372785636272,0.6134000453787956,0.46866739480790237,0.3361677539353656,0.1589554615815558,0.0
0.032686859075522996,0.7292176819954047,0.49096617678533866,0.9028854654847316,0.5837765626278546,0.49244553399253266,0.34227303964694544,5.0
0.052312488372071496,0.7093453185245691,0.4692600155608283,0.8909246320796789,0.5890686314621052,0.5052585511289814,0.3511936279756205,5.0
0.22052846563177717,0.21204144678722625,0.035617210974150104,0.6217520909453655,0.22432501663221638,0.5787175699886487,0.6416299584286246,2.0
0.22988634480869105,0.219409244742235,0.028816008362796942,0.6175467284235563,0.21668487019755872,0.5787944993777266,0.6400527246713158,2.0
0.7062218326448365,0.7256282419660414,0.24769733729794582,0.3837970316008544,0.7256129016191063,0.46135751309509154,0.6904729960169728,1.0
0.22605433493802604,0.2171242378062494,0.028444900062555636,0.6171261921713753,0.21237116703014436,0.5777345833504286,0.6401653842254093,2.0
0.13902883541147365,0.17376308256431752,0.5104861059440711,0.6150626305618365,0.4701082606081521,0.3344325688261601,0.15276942788405898,0.0
0.041611554527926926,0.684830972459369,0.438349633622412,0.8845090092557095,0.5950455562631413,0.4918130034601129,0.36298191404485697,5.0
0.2325428347431859,0.21357078213808278,0.024868849040675864,0.6276591583015811,0.22319544899868726,0.5736573257292905,0.6470376170251119,2.0
