@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute f7 real
@attribute f8 real
@attribute f9 real
@attribute f10 real
@attribute f11 real
@attribute f12 real
@attribute f13 real
@attribute f14 real
@attribute f15 real
@attribute f16 real
@attribute class real
@data
0.43457406044766317,0.19863437663366465,0.20246698786581016,0.5773232702384159,0.20659576699672083,0.41719399894742015,0.3607603702062989,0.6963947931007466,0.8081741353731946,0.2731202492085285,0.40701663679070643,0.2768764805803196,0.2032903142334999,0.2186596174237383,0.5193362602742171,0.34291136228665603,0.1991925415484394,0.0
0.428895069964552,0.20755839499164527,0.19882089716136828,0.574133185099437,0.19972192581972506,0.4160201895221153,0.36374117109705395,0.6894179361188528,0.8194004646294646,0.2758900535403178,0.40185581321795816,0.2820966844397207,0.20897659825659437,0.2208081403794448,0.5204869329217362,0.3378238001187742,0.20557438184029186,0.0
0.43803437722948707,0.22073996388699132,0.17592344753747324,0.5844866350714522,0.19794495552806787,0.4508207525657839,0.3720598985060226,0.6966559588701222,0.8220978229279253,0.2764994104933114,0.41466791283984494,0.25151673023134896,0.1963344815875018,0.19379068167327312,0.5266172406473127,0.34860827125411303,0.23143899473044183,0.0
0.4382481026777763,0.18111507734149246,0.22011406687530885,0.6376961090512457,0.21117254901620855,0.38502969641632134,0.3840197888492366,0.6987359576762217,0.7615307318388954,0.26563254483159127,0.41915640893797823,0.25984817559095313,0.21460304368217617,0.23776146524046493,0.5459505250439933,0.3347190330923673,0.19262505066882854,0.0
0.42739899182652813,0.2026032796769714,0.20266430571569757,0.5758619438124766,0.20028535542439682,0.41705929950517207,0.3569816318463264,0.6954993676057442,0.8045459985069552,0.2744682206499992,0.4031436517608825,0.28204448240112673,0.20039380266200896,0.2214344304717965,0.5141185549932248,0.34776679234041397,0.19531576813944063,0.0
0.344524404901844,0.13232803825541456,0.23004859166529404,0.548727117824935,0.19778892886831262,0.40538855497324777,0.35285436907451173,0.731335042103653,0.8268276976907193,0.302554036574343,0.38003831319665204,0.2102771197420802,0.06892840392670581,0.1297838342349301,0.5120850386764882,0.32309308304332934,0.18817267936765303,0.0
0.3757181429497572,0.21213666496685366,0.21482080107615442,0.5609812472659824,0.2062403729383894,0.43022135929055727,0.3784617416498595,0.6970197254774669,0.8078037234941806,0.311112731959572,0.38259505148039885,0.28363142437438466,0.17704866333511232,0.21405812493965432,0.5252880153475923,0.34874368165401864,0.19341305229023104,0.0
0.4148706095958655,0.11957462980958888,0.2247210097183331,0.626760038739477,0.14675954298057725,0.4088426335280382,0.3439486531824406,0.6415219994851303,0.8383294614211279,0.27601007839469527,0.3846499115084472,0.34627387068719806,0.17940581889929325,0.19317309005442632,0.5859264799534969,0.37690904483438337,0.1538638021888934,0.0
0.4049985293653677,0.15718138929246087,0.09323011036073137,0.6387849405058672,0.23650087678314632,0.325030716283527,0.4128189113014543,0.7290125322259905,0.8286987525667643,0.1958888717571362,0.343543241546429,0.2677620046418053,0.13277384244659002,0.22596633516784137,0.4521111867204441,0.3845210437433624,0.21209566274827724,0.0
0.4455554775288045,0.21300260744902969,0.20350505133695712,0.5943434250817101,0.19419164754617738,0.40224236085788156,0.35378071027440794,0.6999764950807561,0.8064075556425125,0.3011322036840245,0.39322918886057545,0.29297558928271267,0.1889258163116782,0.22705364435595193,0.497285007727362,0.3527092719369683,0.21335549250101338,0.0
