timestamp,f0,f1,label
0.7346875029157207,0.1761405596022544,0.91466970977417,2
1.0919297939913086,0.1745515328505816,0.9151641488182412,2
1.3284371804089812,0.1765378162901726,0.9147784863638656,2
2.7666999979982787,0.1762627924293061,0.915183926380004,2
4.1292711488434275,0.1754988372602327,0.9185065567561636,2
5.406427787005397,0.172830087202936,0.9145609331844744,2
7.419547500037371,0.1788907982109188,0.9146993761168144,2
7.7207030205221905,0.1744089278856878,0.9154805898064468,2
9.30967367436697,0.4730644686488078,0.3360771404018998,3
9.390952385094131,0.489881668437345,0.3254467009543662,3
9.574770482344341,0.4826801177102125,0.3493973282491814,3
10.30592853804646,0.1753969765710228,0.9134929448492802,2
10.620095229335602,0.9184861861626328,0.9856004172072085,5
12.406829418732057,0.1739505547842438,0.9149465956388498,2
15.768207016880753,0.6805648786380818,0.1190678439589931,0
18.1199990447698,0.9088463958632338,0.929305208088273,5
18.495988447398748,0.1741237179559004,0.91404671657864,2
18.568901011854155,0.1760183267752026,0.916271692276961,2
20.12739131218666,0.9114808186136147,0.9342753878507882,5
22.710257024385115,0.1735532980963255,0.9147092648976956,2
22.85491725006206,0.1744394860924508,0.9139873838933514,2
23.428168370003945,0.4909817638808109,0.326297136110169,3
24.07244579530854,0.4806429039260165,0.3383416712237465,3
24.34231388651753,0.1760590710508865,0.9139181624271816,2
26.47371551779898,0.1792065663474692,0.9130380609287344,2
26.63222649293462,0.1781981455242922,0.914996039543257,2
27.01741325343776,0.6815732994612589,0.1224596958013225,0
28.50303030059176,0.1745515328505816,0.9143433800050828,2
29.952520438038867,0.1759062800170718,0.9143829351286086,2
31.212128893656434,0.1746635796087123,0.9148180414873912,2
31.47647934092501,0.1778518191809789,0.9165584669225224,2
32.50557735473936,0.6757468680384585,0.1189195122457718,0
32.65700536741578,0.4812133237855914,0.3263465800145761,3
32.859259182948406,0.1763748391874369,0.914066494140403,2
33.743346740079396,0.4804595546854389,0.3426630684689299,3
34.12097251819502,0.4785955040728997,0.32824522594381,3
36.192716402950296,0.4828023505372643,0.3378373433987938,3
37.04358892122794,0.9075930321686243,0.9564615179442119,5
37.57960087271029,0.1766498630483033,0.9140071614551144,2
38.24579489737956,0.1754886511913117,0.9164398015519452,2
38.38639661866705,0.9241721832718264,0.9405774212510077,5
38.924934618600695,0.1771591664943523,0.9161233605637396,2
39.38328544740743,0.1752339994682872,0.9134830560683987,2
40.21509237498711,0.6831928844196946,0.1192853971383845,0
40.43679488065144,0.1767517237375131,0.9150257058859012,2
41.30199893145736,0.1752645576750501,0.9157970307946526,2
41.900138535460925,0.1773730739416929,0.9147883751447472,2
42.71736587669661,0.1749487895384998,0.9158860298225854,2
48.545409244122425,0.1756821865008103,0.9136214990007387,2
48.62639942031555,0.4736960049219085,0.3523046298283209,3
49.09623304795518,0.481895790403297,0.3413973045161074,3
49.15404861393213,0.4909817638808109,0.334040051540326,3
49.35745678266245,0.1743987418167669,0.9141060492639286,2
49.53811607849734,0.4584780179539651,0.3462032520244807,3
50.3805785810123,0.1766600491172243,0.9147092648976956,2
51.32543610906315,0.6755431466600389,0.1187019590663804,0
52.64267056818306,0.1757331168454152,0.9158168083564154,2
55.306313010685,0.1786157743500524,0.9140071614551144,2
56.72586846015015,0.176812840151039,0.913878607303656,2
57.90509805392108,0.1757840471900201,0.9137599419330787,2
58.38046969782651,0.1747756263668431,0.915599255177024,2
59.90064980949872,0.1729115757543038,0.91439282390949,2
60.38554653742323,0.1724430165839388,0.9141752707300986,2
60.47051601196518,0.174816370642527,0.9130973936140232,2
60.85303067401182,0.4672685954327705,0.3350981510946386,3
61.32209665143584,0.980914526913122,0.996987694747863,5
63.677859062615696,0.4789825746918969,0.3594047745011852,3
65.55180258672677,0.1747756263668431,0.9151938151608856,2
65.89089706246476,0.1761201874644124,0.914996039543257,2
66.14918295101124,0.175335860157497,0.9173891245165622,2
66.60925309339238,0.174337625403241,0.9139676063315888,2
68.53408070445899,0.1765683744969355,0.9134731672875174,2
70.32011943238837,0.6784258041646761,0.123537572917398,0
70.72487151098184,0.1779129355945048,0.9145114892800672,2
71.48536500096748,0.1776379117336383,0.9168650191298466,2
72.06763485713896,0.1756923725697313,0.9154014795593955,2
73.38283573882597,0.1766702351861453,0.9141653819492171,2
74.25920778289563,0.1741135318869794,0.9155498112726168,2
76.08936307011582,0.1756006979494425,0.9149367068579684,2
77.1144921179967,0.480428996478676,0.3326061783125191,3
78.37558450864135,0.4822115585398475,0.3501587643770513,3
79.23104515903545,0.4848701225282231,0.3282946698482171,3
79.98560380143394,0.4803882522029921,0.3257334755999276,3
81.7497201880366,0.1733190185111431,0.9136214990007387,2
82.35958265624332,0.1757534889832571,0.9154509234638026,2
84.72809418288651,0.1780249823526356,0.9145708219653558,2
84.90897745104498,0.1767517237375131,0.9144323790330158,2
84.97921647631634,0.910324592073405,1.0197503361657785,5
85.52627589559769,0.1778925634566628,0.91487737417268,2
85.81238080511633,0.1759979546373606,0.91418515951098,2
85.84838121766403,0.9128265959278135,0.9792553649341178,5
87.9508640481812,0.1757331168454152,0.9134138346022288,2
88.50394263053917,0.1749895338141837,0.916153026906384,2
88.88677651911236,0.1766091187726194,0.917844008437108,2
89.14222197532817,0.1747145099533172,0.9162024708107912,2
89.22460250822817,0.1760590710508865,0.9150257058859012,2
91.02142792518309,0.5142467452963281,0.3379164536458452,3
92.01462177459385,0.1779333077323468,0.9156486990814312,2
93.6127094243775,0.4987944787432021,0.3282946698482171,3
97.38059195105708,0.475468380914159,0.343800278270294,3
98.69789357687941,0.4865711960380266,0.3285221118084899,3
98.99948852213547,0.1742357647140312,0.9145114892800672,2
102.01461765751164,0.1759673964305977,0.91501581710502,2
102.10612938384722,0.176843398357802,0.9154509234638026,2
102.15096033851356,0.1766193048415404,0.9150949273520712,2
106.85436357365052,0.1787380071771041,0.9139478287698258,2
107.05924041463621,0.6783443156133083,0.1184547395443447,0
107.46709470747074,0.1749080452628159,0.9144719341565414,2
108.67597667850725,0.1751015805723145,0.9143631575668456,2
110.74864084239589,0.9352799837124758,1.0216570671904068,5
113.6961528664806,0.1740422294045326,0.9141752707300986,2
113.75451829071093,0.1745209746438186,0.9141653819492171,2
115.81855379252049,0.937405103016808,1.0328667532491231,5
116.05832064775123,0.4873453372760211,0.3387372224590036,3
116.71271796117733,0.4835051892928119,0.3479436774596117,3
117.06984447111756,0.1752238133993662,0.9134138346022288,2
117.6174418689242,0.4839533763253349,0.3403095386191504,3
118.04649053822946,0.1801538707571203,0.91453126684183,2
118.76637601157847,0.6751764481788837,0.1217674811396226,0
119.51583592078796,0.1788704260730769,0.9142148258536243,2
119.88859649914652,0.1745515328505816,0.913443500944873,2
120.15592862651592,0.1748876731249739,0.91383905218013,2
120.45094325853967,0.1779536798701887,0.9149070405153242,2
120.75896405119279,0.1778620052498999,0.9148081527065098,2
122.15707413357468,0.1739607408531648,0.9143433800050828,2
125.27200611961953,0.1749589756074208,0.9146202658697627,2
125.37772404728109,0.1757738611210991,0.913255614108126,2
125.4259040466914,0.4629191440035122,0.3517607468798424,3
126.41523667726129,0.1756516282940473,0.9135621663154502,2
127.10754967231685,0.4802354611691774,0.3443738275614167,3
