@relation relation name
@attribute f0 real
@attribute f1 real
@attribute f2 real
@attribute f3 real
@attribute f4 real
@attribute f5 real
@attribute f6 real
@attribute class real
@data
0.9029251935383676,0.8048271661732767,0.11150624822445006,0.7809008749956222,0.20143963821233457,0.0037291448964398392,0.3810417727987147,0.0
0.5540354413598442,0.2704323726304062,0.41868066798328335,0.35649021136664844,0.05769431024928688,0.6090306417876936,0.5606927989938487,6.0
0.3468278180897816,0.11391637405469658,0.15565968312209283,0.21397854813766207,0.6324571288310704,0.5659066008734539,0.7414526385493309,1.0
0.5552398209549373,0.2733866489236818,0.4163360863627496,0.35386356556568743,0.05779565393641196,0.6086170426479799,0.5631740596603619,6.0
0.9023999753690791,0.8047665212053795,0.11039385548478074,0.7825045113793669,0.20161629234585535,0.004573224773406756,0.3811038043153775,0.0
0.9243233061940428,0.4929907412461155,0.6146414843768718,0.5930450105710974,0.6768902922045321,0.13322281514144246,0.520597177410913,4.0
0.3263171430304908,0.5834297155144557,0.4999195654480547,0.4109585506076308,0.22769602100510625,0.7837467355210759,0.18975983722930023,3.0
0.8069913782720867,0.48819978878224035,0.24197280285320183,0.44974074545129467,0.4124018639800362,0.5241584101586702,0.713964922728115,5.0
0.8566607172125766,0.5584613158745135,0.5054558585447165,0.42624839405954107,0.5349161543696795,0.37314407937051897,0.42037750830253073,2.0
0.805542500563704,0.49209839386134313,0.24355582329042352,0.4493352282048305,0.41217872191664157,0.522301434429343,0.7105609432512423,5.0
0.31967947202896313,0.5813331323385826,0.5091267545856252,0.40141046271361086,0.22515778003399198,0.7821683061511476,0.18285107706097775,3.0
0.346583319976492,0.4274421945161355,0.39665529173783126,0.49117723499908766,0.29469442553935293,0.5668857335307355,0.16238843050182716,7.0
0.8559091119013532,0.5584699794413559,0.50505368578499,0.42669999281128523,0.5340421812880505,0.3715994131956695,0.4200518428400509,2.0
0.3472624814022964,0.42829988763353805,0.3973312842488611,0.48995146695863917,0.2941458679668411,0.5681771757424949,0.16321034809760965,7.0
0.9023999753690791,0.8061786826006989,0.11132655401265733,0.7817856398969987,0.20152331648610755,0.004200985547664345,0.3817783970590858,0.0
0.8568599378974793,0.5583660166392465,0.5051820387934133,0.42601798653314094,0.5341909426636469,0.37212274271938894,0.420206921631708,2.0
0.5548232686137773,0.2703024191277694,0.41900582893795585,0.35535660633676003,0.058224272649849196,0.6101110640302113,0.5610417262750772,6.0
0.8563166087568359,0.5590417748529576,0.5053275055362931,0.42577836270568487,0.53384693198258,0.37216494671323735,0.4208660064962505,2.0
0.34445528084230514,0.4273209045803412,0.39579104814778054,0.49268870837227224,0.29340206108885886,0.5689452884305347,0.16341195052676388,7.0
0.5537909432465546,0.27045836333093354,0.4181501422151333,0.35641648095820044,0.05734751029242768,0.6092163393606264,0.5607703383896773,6.0
0.8563437752138681,0.5579415018639664,0.5046600698924916,0.42710551005774944,0.5336795754350341,0.3731271977729796,0.42002858102130236,2.0
0.8562713313284489,0.5584093344734588,0.5056697802254221,0.426128582145813,0.5345535485166631,0.3724688154689454,0.42057911073168497,2.0
0.3253210396059778,0.5866958802140595,0.5101107943168711,0.3996777981150822,0.2243674852261359,0.7845401706054247,0.1848593474129368,3.0
0.9023094205123052,0.8050437553443378,0.11112974606640814,0.7810483358125184,0.2010212468434696,0.004600235329469699,0.3821505861590628,0.0
0.8563981081279324,0.5591110833876972,0.5061318510557463,0.4269211840366294,0.5338376343966054,0.37221559150585537,0.42064889618793067,2.0
0.8064118271887336,0.4916652155192206,0.24347025461814126,0.4485426263140142,0.41146280779658373,0.5227741191604444,0.7133523615010696,5.0
0.5522605661670756,0.2712120936462267,0.41910851134469457,0.3574947881817529,0.05637405304086847,0.6088618258123003,0.5599949444313919,6.0
0.8562079429287072,0.5585392879760954,0.505592768420368,0.4270133470471894,0.5343211088672938,0.3730681121815919,0.42137776650871883,2.0
0.34712664911713553,0.11286808246676007,0.15594205974062425,0.21460525660947033,0.6335542439760941,0.5675525566335394,0.7408788470201997,1.0
0.9235535899114646,0.4894473424075533,0.6164983245653967,0.5915796187031928,0.674305563303544,0.13268260402018364,0.5197830137547134,4.0
0.34415644981495125,0.42652385643083573,0.3962360052436482,0.48878099672452674,0.2991944571511453,0.5711989817020364,0.16747501486817912,7.0
0.3217260117920535,0.5833257527123462,0.508322409066172,0.40188049406746706,0.22472079349317745,0.7816449766274283,0.18306818736929764,3.0
0.34776053311455285,0.11487802997420858,0.15494090627492188,0.2136559776007019,0.6304488502605184,0.570059473868131,0.7411037112681025,1.0
0.345424217809786,0.4262466222918773,0.3967665310117982,0.49146294033182375,0.29441549796010963,0.567712931810163,0.16252800141431856,7.0
0.552133789367592,0.2695400252456338,0.4189117033984454,0.3540018100815275,0.056654840137306754,0.6060594806207702,0.5604601808063632,6.0
0.34987046127738497,0.11245223125832245,0.1563014481642097,0.21193252930322923,0.6316482388512648,0.5673837406581459,0.7407470300472911,1.0
0.31018932303905733,0.5845386520702893,0.4946485352354679,0.4025993655498354,0.2308572002365306,0.7826916356748672,0.17565542112808963,3.0
0.9031787471373347,0.8055115879538302,0.11171161303792744,0.7819515333160068,0.20022165444963871,0.003718171858039271,0.38100300310080043,0.0
0.9015578152010817,0.805797485659631,0.1110527342613541,0.7818593703054467,0.20117000821906603,0.003658242186774619,0.3812278673487032,0.0
0.3553671410835614,0.4240460763138949,0.3939598785609403,0.5013981128701959,0.29532666138563785,0.5789813981676715,0.16618010695784258,7.0
0.31468084393504325,0.5888357812241447,0.511248857658225,0.4098065129756303,0.22225693320986142,0.7793744017583872,0.19231863729164195,3.0
0.902861805138626,0.8054162887185632,0.11071901643945332,0.7819423170149508,0.2011049251172426,0.003358593830451364,0.38096423340288615,0.0
0.9026263625110138,0.8047058762374822,0.11170305617069924,0.7810206869093503,0.20117000821906603,0.003636296109973479,0.38189470615282856,0.0
0.9020558669133382,0.8062566547022809,0.11125809907483152,0.7809930380061824,0.20058426030265505,0.004076061725873242,0.3817706431195029,0.0
0.35532186365517443,0.4304484522104658,0.4035863541926938,0.4901910907860952,0.30452197391469277,0.5648515010272451,0.16446648631003197,7.0
0.9236984776823028,0.49208106672765817,0.6170545209352314,0.5918100262295928,0.6779967049355307,0.13377146706147097,0.5213958331879469,4.0
0.9022188656555313,0.8054076251517207,0.11154047569336296,0.7815644486716545,0.20054706995875593,0.004006847175961958,0.38194898372990854,0.0
0.32962239530273857,0.5771919473878913,0.5079715775098147,0.39717096422784914,0.2289976830415751,0.7859413432011898,0.18678232442948445,3.0
0.3459494359790746,0.42730357744665626,0.396680962339516,0.4912970469128158,0.2945363665777817,0.5682024981388039,0.1628381589976327,7.0
0.34584982563662336,0.11402033685680597,0.15861180231583058,0.21619967669215898,0.631053193348879,0.5670629903048986,0.741499162186828,1.0
0.8555740589312898,0.5586432507782049,0.5048055366353714,0.4270502122514134,0.5344698702428903,0.3721565059144677,0.4210908707441533,2.0
0.9231370375703046,0.49184715042291205,0.6173197838193064,0.5930450105710974,0.6746216812266864,0.13483500770644927,0.5203180355859303,4.0
0.3245784897804317,0.5833950612470857,0.5102904885286638,0.404175353030412,0.22785407996667748,0.7793744017583872,0.17964870001325922,3.0
0.31001726881118685,0.5779110234358147,0.5079287931736736,0.3903048199411263,0.2226288366488525,0.7766649053533234,0.18398315224007433,3.0
0.9019109791425,0.8055722329217273,0.1104109692192372,0.7822648875519108,0.20022165444963871,0.004524268140542676,0.38201101524657133,0.0
0.8553386163036776,0.559241036890334,0.5046343992908068,0.42691196773557333,0.5339306102563531,0.3728824146086592,0.4205403410337707,2.0
0.9026897509107555,0.8061180376328018,0.1113607814815702,0.7823570505624708,0.2000171075581936,0.004148652595292398,0.38151476311326876,0.0
0.9023275314836599,0.8060920469322743,0.10989755718554368,0.7814815019621505,0.20055636754473072,0.004395123919366736,0.38182492069658286,0.0
0.8557370576734827,0.5586085965108352,0.505592768420368,0.42673685801550926,0.5335308140594377,0.37282332901727155,0.4210986246837362,2.0
0.31955269522947966,0.5812984780712128,0.5084678758090518,0.40506011793178837,0.22605034828757065,0.7838817883013905,0.1831612346442919,3.0
0.3182939827203223,0.5854223358882192,0.5059008156405842,0.40987102708302237,0.2280493292721478,0.783079912418272,0.18117622611108136,3.0
0.8075618738697623,0.48690025375587287,0.2405865903622293,0.4492430651942705,0.41549796010963713,0.5239980349820464,0.7127087845156928,5.0
0.8559091119013532,0.5580714553666032,0.5048140935025995,0.42711472635880543,0.5338376343966054,0.3730765529803616,0.4209125301337477,2.0
0.8564433855563193,0.5579068475965966,0.504677183626948,0.426091716941589,0.5350835109172255,0.37158253159813015,0.4201603979942109,2.0
0.31806759557838754,0.5882986400799127,0.5087331386931269,0.4048573593085563,0.22806792444409735,0.7862620935544372,0.1830216637318005,3.0
0.8558819454443211,0.5578115483613297,0.5045916149546656,0.42684745362818133,0.5352601650507463,0.37298370419389526,0.4202379373900394,2.0
0.8083859230664049,0.4913446635460499,0.24336757221140254,0.44687447582287754,0.4161394935418968,0.5266484457957226,0.7110029178074649,5.0
0.3523878862956997,0.4245225724902296,0.4115100132460304,0.49365641998315274,0.29506632897834406,0.5526292244087643,0.16030262075403956,7.0
0.8070094892434415,0.48762799337063867,0.24329911727357673,0.4487085197330222,0.4136105501567573,0.5233480934767819,0.7144146512239206,5.0
0.8559453338440628,0.5578895204629117,0.5055756546859117,0.42645115268277317,0.5349440471276038,0.3724941378652544,0.42093579195249625,2.0
0.3431875128474704,0.42904495438198875,0.39440483565680806,0.49134312841809574,0.29494546036067193,0.5696627563259566,0.16352825962050666,7.0
0.8098619672318197,0.49225433806450725,0.24083473951184786,0.45032137241782294,0.4165299921528375,0.5223098752281126,0.7148101021426461,5.0
0.3459222695220425,0.1145054965999832,0.1552147260262251,0.2164577331217271,0.6329963888176076,0.5692322755887035,0.7396537245661088,1.0
0.8565429958987706,0.5590244477192727,0.5059607137111818,0.4262576103605971,0.5349161543696795,0.3723506442861701,0.42070317376501065,2.0
0.9243685836224298,0.4896379408780871,0.6160105831333879,0.5905566092859763,0.6774202546050944,0.13380523025654964,0.5225744320045407,4.0
0.3467553742043625,0.427260259612444,0.3978703668842393,0.49227397482475216,0.29483388932897464,0.5693335651739395,0.161341648658142,7.0
0.3203133560263805,0.5819655727180815,0.5074239380072083,0.4018067636590191,0.22653382275825906,0.7835357155518341,0.18304492555054908,3.0
0.9255276857891359,0.49054761539654446,0.6173882387571321,0.5904552299743603,0.6785545600940173,0.1331890519463638,0.521868823502501,4.0
0.9269403415548089,0.4902443905570587,0.6172085445453394,0.5898008725993841,0.681278752784627,0.133948723835634,0.5198760610297076,4.0
0.34403872850114514,0.4293655063551595,0.39342935279279034,0.4915735359444959,0.29690725100134996,0.5661176208426956,0.1620395032205988,7.0
0.8554472821318063,0.5589811298850604,0.5045916149546656,0.42642350377960514,0.5338376343966054,0.37199613073784393,0.4211218865024847,2.0
0.3286444028495803,0.5895635208389105,0.5096487234865469,0.3961848200148567,0.22089018807156913,0.7931919893443357,0.17840806968000267,3.0
0.3202952450550257,0.5825546952633681,0.50794590690813,0.4043688953525881,0.2270544875728466,0.7823624445228501,0.1834869001067717,3.0
0.9016936474862426,0.8062999725364931,0.1100002395922824,0.7811957966294145,0.2001472737618405,0.004964877836319406,0.38127439098620025,0.0
0.34706326071739374,0.43231978264843507,0.3958167187494652,0.4961540375693298,0.2946758303674034,0.5685907748822087,0.16630416999116826,7.0
0.34565060495172073,0.4295041234246387,0.39451607493077495,0.48796074593054234,0.29959425334806067,0.5681012085535678,0.16624213847450542,7.0
0.34346823290346945,0.11291140030097231,0.1574822958417048,0.213748140611262,0.6300583516495778,0.5698400131001198,0.7436082337533642,1.0
0.901612148115146,0.8051910359806596,0.11002591019396706,0.7815552323705987,0.20000780997221881,0.0048500829730519085,0.38221261767572556,0.0
0.926478511785262,0.49156991628395363,0.616130379274583,0.5929067660552573,0.675848962575357,0.13572129157726454,0.5212795240942041,4.0
0.8568689933831567,0.5586432507782049,0.5049082190421101,0.42679215582184526,0.5346558219623858,0.37192016354891694,0.42102883922749046,2.0
0.806303161360605,0.4888235655948968,0.24311942306178402,0.45144576114665536,0.41572110217303176,0.5224449280084273,0.71248392026779,5.0
0.9016483700578556,0.8061440283333291,0.1113607814815702,0.7823939157666949,0.19982185825272328,0.003675967864190926,0.38159230250909726,0.0
0.8554835040745159,0.5579155111634391,0.5062088628608004,0.4273082686809815,0.5342932161093694,0.3727642434258839,0.42125370347539326,2.0
0.31479856524884936,0.5825720223970531,0.5038214969041255,0.3914752901752388,0.22001621498994003,0.7851901121106892,0.18874407114394642,3.0
0.8035412382290007,0.49171719692027527,0.24087752384798894,0.45063472665372706,0.41346178878116085,0.5236941662263384,0.7118403432824132,5.0
0.345424217809786,0.4298073482641244,0.3955856833343031,0.48861510330551855,0.2951407096661423,0.5676791686150844,0.16224885958933583,7.0
0.8558910009299985,0.5588858306497936,0.5049681171127076,0.42635898967221314,0.5353624384964688,0.3723337626886307,0.420734189523342,2.0
0.8045645081105458,0.49083351310234535,0.24221239513559212,0.4479159178422059,0.41121177297526473,0.52237740161827,0.7129258948240126,5.0
0.9028980270813355,0.8063432903707054,0.11130944027820085,0.7820989941329028,0.20057496271668027,0.004985135753366614,0.3821040625215656,0.0
0.8082138688385344,0.4895166509422929,0.24006462146130758,0.4493536608069425,0.4131549684439932,0.5240064757808162,0.7140269542447779,5.0
0.32305716818663005,0.5883679486146524,0.5095973822831775,0.4035947260638838,0.22006270291981392,0.7878574045219048,0.18216873037768666,3.0
0.9019381455995321,0.806066056231747,0.11106129112858233,0.7823939157666949,0.20058426030265505,0.0044238226351836114,0.38181716675700006,0.0
0.35364659880485705,0.43113287399101935,0.39271913281284765,0.4964489592031219,0.29507562656431885,0.5656111729165154,0.17101856525754322,7.0
0.32267683778817957,0.5906637938279017,0.5177691904861328,0.4030233153984116,0.22413504557676647,0.7935211804963528,0.1860922238066105,3.0
0.3424902404503113,0.4226165877848906,0.39428503951561283,0.49282695288811235,0.29755808201958445,0.5694686179542543,0.1601165262040511,7.0
0.3170081037541328,0.5826933123328473,0.5089470603738324,0.40558544709198063,0.22579931346625165,0.7822864773339231,0.18382807344841728,3.0
0.31803137363567796,0.5849458397118845,0.5132083802534886,0.39714331532468117,0.22153172150382877,0.7828604516502606,0.19136490272295092,3.0
0.8061492181040893,0.4887542570601573,0.24468532976454926,0.45048726583683096,0.41354546705493384,0.5254582931691991,0.7130034342198411,5.0
0.8552299504755488,0.5583573530724041,0.5051905956606415,0.42737278278837354,0.534813880923957,0.3732284873582157,0.42127696529414177,2.0
0.9017027029719199,0.805988084130165,0.11114685980086457,0.7825045113793669,0.19955222825945473,0.003837187120691605,0.38225138737363984,0.0
0.9205381131808934,0.4932853025187588,0.6156939790459436,0.5925565466151291,0.6784894769921938,0.1346577509322862,0.523303302325329,4.0
0.8049176720519641,0.4935278823903474,0.239662448701581,0.45117848841603125,0.412578518113557,0.5233058894829336,0.7167951106758566,5.0
0.8549401749338724,0.5591890554892793,0.5059863843128665,0.42661704610178125,0.5357064491775356,0.3719454859452259,0.4213545046899703,2.0
0.8562532203570942,0.5586952321792596,0.5061232941885181,0.4258428768130769,0.5349254519556543,0.37268827623695683,0.42088151437541627,2.0
0.31804042912135533,0.583109163541285,0.5099225432378501,0.40550250038247654,0.22629208552291485,0.7836876499296882,0.18520827469416523,3.0
0.3410775846846383,0.4290622815156737,0.3916666381437759,0.4944213729708011,0.29710250030682034,0.5682869061265006,0.1614346959331362,7.0
0.9026897509107555,0.8058667941943707,0.11045375355537833,0.7814815019621505,0.20036111823926037,0.0037249244970550058,0.38158454856951446,0.0
0.9026082515396591,0.8051563817132897,0.11054787909488879,0.7811220662209664,0.19976607273687463,0.0037924508872123584,0.381235621288286,0.0
0.9022007546841765,0.8053296530501387,0.11033395741418316,0.7808271445871743,0.1997753703228494,0.0041385236367687955,0.3822979110111369,0.0
0.3413401937692826,0.42874172954250306,0.39271913281284765,0.48769347319991824,0.2947502110552016,0.5670461087073592,0.16293896021220983,7.0
0.9021373662844347,0.8057455042585763,0.11064200463439929,0.7815644486716545,0.1998683461825972,0.0040287932527630944,0.3811038043153775,0.0
0.9025720295969495,0.8063606175043903,0.10970930610652273,0.7821358593371268,0.19934768136800962,0.0050475976642621635,0.3825460370777882,0.0
0.8563709416709002,0.5587818678476841,0.5053275055362931,0.4270594285524694,0.5354275215982923,0.3729415002000469,0.4206721580066792,2.0
0.9021916991984991,0.8065338888412393,0.11001735332673886,0.7812787433389184,0.1998683461825972,0.004595170850207896,0.381181343711206,0.0
0.3189912551174814,0.5822947882580946,0.508818707365409,0.40554858188775655,0.22604105070159586,0.7841856570570986,0.18458795952753693,3.0
0.8565792178414803,0.5578981840297542,0.5061489647902028,0.426082500640533,0.5349905350574777,0.37278956582219286,0.42105985498582194,2.0
0.9246674146497837,0.49148328061552915,0.6160191400006161,0.5916902143158648,0.6784150963043956,0.13469151412736488,0.5213803253087812,4.0
0.33998187091767396,0.418700655572103,0.4018236395436794,0.4900067647649751,0.2875445819247491,0.5686160972785177,0.1611322922894049,7.0
0.9016393145721782,0.8065338888412393,0.10999168272505418,0.7818132888001667,0.19999851238624405,0.004701524914705726,0.38213507827989707,0.0
0.8061492181040893,0.48836439655224695,0.24116845733374864,0.4495287705270066,0.41590705389252736,0.5242596997439062,0.718144296163273,5.0
0.8560087222438045,0.5593449996924434,0.5049167759093383,0.4273267012830935,0.5349254519556543,0.37197080834153495,0.4201603979942109,2.0
0.3448808886691425,0.1134225507446769,0.15917655555289342,0.21586788985414282,0.6317784050549117,0.5675441158347697,0.7428871173721587,1.0
0.8557551686448376,0.5581667546018702,0.506200305993572,0.42749259470210155,0.5357250443494852,0.37311031617544027,0.4204938173962736,2.0
0.8069098789009901,0.4912233736102556,0.24279426210711147,0.4502199931062069,0.41299690948242196,0.5234156198669393,0.7154691870071886,5.0
0.3448356112407555,0.42819592483142865,0.3965782799327773,0.48915886506782275,0.294527068991807,0.5659572456660719,0.16211704261642734,7.0
0.9251020779622985,0.4900104742523126,0.6125621656404131,0.5932385528932734,0.6822085113821048,0.13599983793666362,0.5219075932004152,4.0
0.805841331591058,0.4893693703059713,0.24255466982472113,0.45026607461148693,0.41499589046699914,0.5241246469635915,0.7137943360572923,5.0
0.3205216321969605,0.5771053117194668,0.5044290344773295,0.4051246320391804,0.22923012269094456,0.7815605686397316,0.19165955242709937,3.0
0.9028980270813355,0.8054769336864603,0.10976920417712029,0.7811957966294145,0.19930119343813577,0.004184948030001974,0.3815302709924345,0.0
0.34466355701288515,0.4260386966876585,0.389313499656014,0.4904307146135513,0.2954289348313604,0.5627244197372886,0.15948070315825713,7.0
0.8549945078479367,0.5593276725587585,0.5057981332338455,0.4269211840366294,0.5356227709037625,0.3728908554074289,0.42037750830253073,2.0
0.8038219582849997,0.49087683093655754,0.23890088751826893,0.4511877047170873,0.4110072260838196,0.5255004971630475,0.714499944559332,5.0
0.3487385255677111,0.4223826714801444,0.3976051040001643,0.4892233791752148,0.27677797736595666,0.5746428276000615,0.16361355295591806,7.0
0.551807791883206,0.27232969376890287,0.4185950993110011,0.3534672646202792,0.05636103642050378,0.6097565504818852,0.5585837274273125,6.0
0.9027621947961747,0.8059361027291102,0.11062489089994283,0.7823939157666949,0.19990553652649629,0.0048543033724367385,0.38237545040696547,0.0
0.34330523416127645,0.43158337946682673,0.397973049290978,0.48525115342007724,0.300207894022396,0.5695445851431813,0.16081438076650795,7.0
0.8060586632473155,0.4891181268675402,0.24263168162977516,0.4483398676907821,0.41475415323165493,0.5242428181463669,0.7159189155029941,5.0
0.3453879958670764,0.4306217235473148,0.397973049290978,0.48523272081796526,0.2979578782164999,0.5671727206889042,0.16151223532896475,7.0
0.3419197448526356,0.4299806196009735,0.39484123588544756,0.4839793038743487,0.3015932343326379,0.5637626379859579,0.15470427637521933,7.0
0.8554925595601932,0.5586345872113625,0.5064227845415059,0.42719767306830947,0.5352322722928219,0.37243505227386675,0.42070317376501065,2.0
0.3481318080273259,0.4324670632847567,0.396492711260495,0.4838041941542846,0.2959124093020488,0.5690296964182314,0.1614346959331362,7.0
0.31708054763955185,0.58135912303911,0.5159037934303796,0.4019081429706351,0.2294067768244653,0.7780576371503188,0.18586735955870776,3.0
0.9025901405683042,0.8053556437506662,0.10988044345108723,0.7818409377033346,0.2008445927099488,0.005176741885438103,0.3820885546423999,0.0
0.9017117584575973,0.8059361027291102,0.10968363550483805,0.7810759847156864,0.19936627653995917,0.005410552011357938,0.38128989886536596,0.0
0.34567777140875294,0.11337923291046463,0.15747373897447658,0.21438406538412622,0.6305418261202662,0.5716294624392896,0.7446860313553808,1.0
0.9032693019941086,0.8065165617075545,0.11033395741418316,0.7807349815766143,0.1992361103363123,0.004655944601349514,0.38163882614659445,0.0
0.9026716399394008,0.8049744468095983,0.10966652177038162,0.7819146681117828,0.2001379761758657,0.004439860152845986,0.38151476311326876,0.0
0.34735303625907027,0.4329089051937217,0.4015583766596044,0.489619680120623,0.29089171287566895,0.5631042556819238,0.16750603062651054,7.0
0.34454583569907904,0.11105739699668794,0.15688331513572903,0.21657754503545512,0.6325036167609442,0.5718404824085314,0.7417860579513935,1.0
0.8561445545289654,0.5588511763824238,0.5062516471969415,0.4262852592637651,0.534349001625218,0.373321336144682,0.42102883922749046,2.0
0.34699081683197464,0.43487553486695796,0.39413957277273304,0.4895459497121751,0.2931417286815651,0.5685148076932817,0.16063604015610228,7.0
0.3466014309478468,0.43251038111896895,0.40312428336236966,0.4801268900329391,0.2956148865508559,0.5597194953752863,0.1541227309065053,7.0
0.807670539697891,0.4908161859686604,0.2396025506309834,0.45011861379459084,0.41499589046699914,0.5246057724934626,0.7138408596947894,5.0
0.8551303401330976,0.5590417748529576,0.5054216310758036,0.42746494579893357,0.535269462636721,0.3728570922123502,0.4209668077108277,2.0
0.8555287815029028,0.55862592364452,0.5057467920304761,0.42601798653314094,0.5352601650507463,0.37202145313415297,0.42108311680457045,2.0
0.902653528968046,0.8056068871890971,0.11071901643945332,0.7819331007138947,0.20015657134781525,0.004211114506187951,0.3822203716153084,0.0
0.8565792178414803,0.5584439887408286,0.5063628864709083,0.4264142874785491,0.5342374305935207,0.37186107795752926,0.4211141325629018,2.0
0.9031606361659799,0.8059620934296375,0.11063344776717106,0.7815828812737666,0.19991483411247107,0.0053219236242764145,0.3817861509986686,0.0
0.35295838189337536,0.4273902131150808,0.3862586980555375,0.47675372384644177,0.30002194230290047,0.5573645125185487,0.15573555033973885,7.0
0.34156658091121733,0.42556220051132376,0.3877903772893898,0.4941172350359529,0.29887833922800283,0.5619816294455577,0.16370660023091232,7.0
0.3447088344412721,0.43331609283531686,0.3909393044293768,0.48050475837623535,0.2949733531185963,0.5704224282152269,0.16347398204342667,7.0
0.8060314967902832,0.49111941080814614,0.24347025461814126,0.45249641946703983,0.41074689367652584,0.5226475071788994,0.7153296160946973,5.0
0.3401358141741896,0.11238292272358284,0.15709723681643467,0.21460525660947033,0.6332195308810021,0.5709204353426374,0.7447170471137122,1.0
0.3191361428883197,0.5801548872480093,0.5102391473252944,0.40224914610970725,0.23395329636613152,0.7831221164121204,0.18984513056471164,3.0
